Cu_lat,Cu_long,Area_lat,Area_long,Region,Division,Subregion,Area/Kingdom,Culture,People,People2,People3,Arensberg-Lomax_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Arensberg/Lomax_taxon,Taxon_id,Language,Lang_Family,ISO_code,Glottocode,Country,Country_id,All_cid,C_cid,M_cid,Ch_cid,P_cid,Ph_cid,I+cid,Soc_cid,D-Place_Id,C_sample_size,M_sample_size,P_sample_size,Ph_sample_size,Alt_culture_names,EA_cu_name,EA_cu# UPDATE,Murdock_cu#,EA_Prov_name,EA_Prov_#,EA_Prov_notes,EA_#,Culture_Wiki,People/Culture,Notes_1,Notes_2,Culture Sources
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,Harlem 1920s,Southern Blacks,African Americans,West & Central African Peoples,Warm Latitude Gardeners,1937,Warm Continental/ humid,Dfa,,,New York City English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,newy1234,United States,,30060,30060,,,,,,,,1,,,,Tropical Agriculture,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottonewy1234  @WikiHarlem  
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,Mixed New York Jews,Jewish Americans,Midde Europeans,Jewish Peoples,Old Eurasia,1960,Warm Continental/ Humid,Dfa,,,Yiddish,"Indo-European, Germanic, West Germanic, High German",ISO 639-3: yid,yidd1255,United States,,17584,17584,,,,,,,,8,,,,,JEWS:AMERICAN RITUAL,,17584,Jews,51,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoyidd1255 @Ethnoyid @WikiNewYorkJews  
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,New York S Black,Southern Blacks,African Americans,West & Central African Peoples,,1939; 1956,Warm Continental/ Humid,Dfa,,,New York City English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,newy1234,United States,,62481,62481,,,,,,,,2,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottonewy1234  @WikiNewYorkAfricanAmericans  
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,New York Unspecified Ethnicity,,,,,,Warm Continental/ Humid,Dfa,,,New York City English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,newy1234,United States,,62539,,,,62539,,,,,,,4,,,,,,,,,,wiki,,,,@Koppen2006UpdatedWorldMap @Glottonewy1234 @WikiNewYorkCity
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,Nuyorican/ New York Afro-Cuban ,Boricua/ Afro-Cuban Americans,Mestizo/ Creole Caribbean Peoples,West & Central African Peoples,,1957,Warm Continental/ Humid,Dfa,,,New York City English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,newy1234,United States,,62447,62447,,,,,,,,1,,,,,,,,Caribbean Negroes,174,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottonewy1234  @WikiNewYorkHispanics  
40.73,-74.17,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,S Italian Immigrant/ Calabria,S Italian Americans,Italian Americans,Itallic Peoples,,1964,Warm Continental/ Humid,Dfa,,,Meridionale,"Indo-European, Italic, Latinic, Romance, Sardinian",,meri1242,United States,,62522,62522,,,,,,,,4,,,,,,,,Southern Europe,56,added for GJB,,wiki,,,, @Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiItalianAmericans @Glottomeri1242
40.72,-74,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,S Italian Immigrant/ Campania,Mixed Italian Americans,Italian Americans,Itallic Peoples,,1964,Warm Continental/ Humid,Dfa,,,Napoletano,"Indo-European, Italic, Latinic, Romance, Italian Romance, Continental Southern Italian",,napo1241,United States,,62523,62523,,,,,,,,1,,,,,,,,Southern Europe,56,added for GJB,,wiki,,,, @Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiItalianAmericans @Glottonapo1241
40.81,-73.16,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,Sardinian Immigrants,S European Americans,Italian Americans,Latin Peoples,,1964,Warm Continental/ Humid,Dfa,,,Sardinian,"Indo-European, Italic, Latinic, Romance, Southern Romance",,sard1257,United States,,62524,62524,,,,,,,,3,,,,,,,,Southern Europe,56,added for GJB,,wiki,,,, @Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiItalianAmericans @Glottosard1257
40.71,-74.01,40.67,-73.96,North America,United States,Northeast US,Urban Northeast,Sephardic New York Jews,Sephardic Jewish Americans,Sephardic Jews,Jewish Peoples,,1961,Warm Continental/ Humid,Dfa,,,Ladino,"Indo-European, Italic, Latinic, Romance, Castilic",ISO 639-3: lad,ladi1251,United States,,50278,50278,,,,,,,,1,,,,Ladino,,,,Jews,51,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoladi1251 @Ethnolad @WikiNewYorkJews  
44.91,-124.01,44.07,-124.13,North America,United States,Northwest US,Oregon Coast,Siletz,Salish,,Northwest Coast Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1963,Temperate Mediterranean,Csb,,,Tillamook,Salishan,ISO 639-3: til,till1254,United States,,25576,25576,,,,,,,,1,,,,,SILETZ,,25576,Central Pacific Coast,141,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottotill1254 @Ethnotil @WikiSiletz  
46.25,-114.16,44.63,-111.06,North America,United States,Northwest US,Rocky Mts,Bitterroot Salish,Salish,,Plateau Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1950,Semi-arid Steppe/ Cold,BSk,HF-Plains,scfal253,Salishan (also known as Salish),Salishan,,sali1255,United States,,15368,15368,15368,,,15368,15368,15368,,10,10,,10,Flathead; Salish; Selish,FLATHEAD,Nd12,15368,Northern Plateau,149,,2108,wiki,"One of the easternmost tribes of the people comprising the Salish language family. In the traditional way of life, they gathered roots from early spring through the growing season and survived the seasons and the changes that came to them in closely knit families and tribes, sharing the burdens of survival as well as the joys of  life in their dances, music, games, and all-important story-telling.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottosali1255  @WikiBitterrootSalish  
44.51,-111.17,42.89,-112.18,North America,United States,Northwest US,S E Idaho,Shoshone-Bannock,Numic Uto-Aztecan,,Great Basin Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1940-52,Semi-arid Steppe/ Cold,BSk,HF-Plains,scfal244,Bannock,"Uto-Aztecan, Numic, Northern Paiute",,bann1248,United States,,11639,11639,,,,,,11639,,1,,,,Panati,BANNOCK,Nd63,11639,Eastern Great Basin,147,,30509,wiki,"When the Northern Paiutes left the Nevada and Utah regions for southern Idaho in the 1600s, they began to travel with the Shoshones in pursuit of buffalo. They became known as the Bannocks.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobann1248  @WikiBannock  
32.61,-117.03,33.2,-117.37,North America,United States,S California,S California Coast,Kumeyaay,Yuman,,California Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1978-80,Warm Oceanic Humid Subtropical,Cfa,C-Southwestern California; I-Desert,scfal53; scfal374,Tipai,"Cochimi-Yuman, Yuman, Delta-Californian Yuman, Diegueno",ISO 639-3: dih,kumi1248,United States,,14521,14521,,,,,,14521,,2,,,,Diegueno; Tipai-Ipai: Kamia: Kumiai: Diegueño: MuttTipi,DIEGUENO; KAMIA,Nc6,14521; 17953,Yuma,145,,47416; 8518,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottokumi1248 @Ethnodih @WikiKumeyaay  
32.59,-88.19,32.92,-86.98,North America,United States,Southeast US,Alabama,Alabama Black,Deep South African Americans,,West & Central African Peoples,,1937; 1940; 1959,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62423,62423,,,62423,,,,,4,,1,13,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiAlabamaAfricanAmericans  
34.45,-85.9,32.92,-86.98,North America,United States,Southeast US,Alabama,Alabama White,Deep South White,,,,1928; 1955; 1959,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62470,62470,,,,,,,,4,1,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiAlabama  
37.12,-82.37,36.53,-82.71,North America,United States,Southeast US,Appalachia,Appalachian Virginia,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,Western Europe,1927; 1928; 1959; 1960,Warm Oceanic Humid Subtropical,Cfa,PA-Europe,scfal1107,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,18349,18349,18349,18349,,18349,18349,18349; 16765,,13,4,,2,Country,US SOUTH:WHITE; HILLBILLY,,18349; 16765,Northwestern Europe,57,added for GJB,44359; 32065,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiAppalachia  
35.59,-82.56,36.53,-82.71,North America,United States,Southeast US,Appalachia,Asheville,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1928; 1941; 1956,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62431,62431,,,,,,,,4,,,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiAsheville  
36.24,-81.51,36.53,-82.71,North America,United States,Southeast US,Appalachia,Deep Gap,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1962; 1960s,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62480,62480,,,,,,,,2,,,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiDeepGap  
37.55,-83.45,36.53,-82.71,North America,United States,Southeast US,Appalachia,E Kentucky,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,Western Europe,1928; 1930; 1937; 1939; 1957; 1958; 1959,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62432,62432,,,62432,30124,,,,9,2,3,12,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiKentucky  
35.96,-83.91,36.53,-82.71,North America,United States,Southeast US,Appalachia,E Tennessee,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1927; 1929; 1936,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62429,62429,,,,,,,,4,,,1,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiEastTennessee  
36.66,-80.92,36.53,-82.71,North America,United States,Southeast US,Appalachia,Galax,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1939; 1959,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,62428,62428,,,62428,,,,,5,,1,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3300  @WikiGalax  
37.45,-86.74,36.53,-82.71,North America,United States,Southeast US,Appalachia,Rosine,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,Western Europe,1946,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62430,62430,,,,30124,,,,1,,,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiRosine  
36.53,-82.71,36.53,-82.71,North America,United States,Southeast US,Appalachia,Unspecified Appalachia,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1999,Temperate Oceanic,Cfb,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62486,62486,,,,,,,,1,,,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap   @WikiAppalachia  @Glottosout3302
38.26,-81,36.53,-82.71,North America,United States,Southeast US,Appalachia,West Virginia,Appalachian White ,,Celtic/ Anglo-Saxon Peoples,,1927,Warm Oceanic Humid Subtropical,Cfa,,,Southern American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3302,United States,,62434,62434,,,,,,,,1,,,,,,,,Northwestern Europe,57,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3302  @WikiWestVirginia  
30.08,-94.13,31.24,-99,North America,United States,Southeast US,East Texas,Texas Black,Texas African Americans,,West & Central African Peoples,,1930; 1939; 1951,Warm Oceanic Humid Subtropical,Cfa,,,Texas South English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English, Southeast American English",,texa1234,United States,,62438,62438,,,,,,,,4,,,6,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @WikiTexasAfricanAmericans  @Glottotexa1234
30.06,-82.24,28.23,-81.61,North America,United States,Southeast US,Florida,C & N Florida,Florida African Americans,,West & Central African Peoples,,1936,Warm Oceanic Humid Subtropical,Cfa,,,Florida English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,flor1243,United States,,62472,62472,,,,,,,,1,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoflor1243  @WikiFlorida  
28.61,-81.39,28.23,-81.61,North America,United States,Southeast US,Florida,Florida Black,Florida African Americans,,West & Central African Peoples,,1935,Warm Oceanic Humid Subtropical,Cfa,,,Florida English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,flor1243,United States,,62471,62471,,,,,,,,1,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoflor1243  @WikiFloridaAfricanAmericans  
33.78,-84.39,32.5,-83.53,North America,United States,Southeast US,Georgia,Atlanta,Deep South African Americans,,West & Central African Peoples,,1926; 1930,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,62439,62439,,,,,,,,2,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3300  @WikiAtlanta  
32.83,-83.64,32.5,-83.53,North America,United States,Southeast US,Georgia,Macon,Deep South African Americans,,West & Central African Peoples,,,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,62487,,,,,,,,,,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3300  @WikiMacon  
36.95,-76.37,36.95,-76.37,North America,United States,Southeast US,Hampton Roads,Hampton Roads,Virginia African Americans,,West & Central African Peoples,,1959; 1960,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,62426,62426,,,,,,,,7,,,,,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap   @WikiHamptonRoads  @Glottosout3300
30.53,-92.79,32.05,-94.05,North America,United States,Southeast US,Louisiana/ Texas,Koasati,Alabaman–Koasati Muskogean,,Southeast Indigenous Peoples,Circum-Pacific Hunter/ Foragers,,Warm Oceanic Humid Subtropical,Cfa,,,Koasati,"Muskogean, Alabaman-Koasati",ISO 639-3: cku,koas1236,United States,,14110,,,14110,,,,,,,,,,Coushatta,COUSHATTA,,14110,Muskogee,158,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottokoas1236 @Ethnocku @WikiCoushatta  
35.04,-85.32,33.78,-90.71,North America,United States,Southeast US,Mississippi Delta,Chattanooga,Delta African Americans,,West & Central African Peoples,,1927; 1929,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,62482,62482,,,,,,,,2,,,,Elaborate-Intensive Zone,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3300  @WikiChattanooga  
35.14,-90.05,33.78,-90.71,North America,United States,Southeast US,Mississippi Delta,Memphis Black,Delta African Americans,,West & Central African Peoples,Old Eurasia,1927; 1928; 1954; 1959,Warm Oceanic Humid Subtropical,Cfa,,,Southeast American English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, English, North American English",,sout3300,United States,,30063,30063,,,30063,,,,,10,,1,,Elaborate-Intensive Zone,,,,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3300  @WikiMemphis  
